,label,category,address,outgoing_txns,incoming_txns,total_eth_sent,avg_eth_sent,total_usd_sent,avg_usd_sent,total_eth_recd,avg_eth_recd,total_usd_recd,avg_usd_recd,active_months,monthly_outgoing_txns,monthly_incoming_txns,monthly_eth_sent,monthly_usd_sent,monthly_eth_recd,monthly_usd_recd,contracts_created,contract_txns_sent,incoming_avg_time_btwn_txns,incoming_std_time_btwn_txns,outgoing_avg_time_btwn_txns,outgoing_std_time_btwn_txns,num_tokens_used,eth_balance,cluster
0,Bgogo_1,Exchange,0x7a10ec7d68a048bdae36a70e93532d31423170fa,4634,42,55512.9469664,11.979487908,11934494.804898284,2575.4196816785125,58124.066213484,1383.906338416,12488926.173768954,297355.38508973696,3,1544.6666666666667,14.0,18504.315655467,3978164.934966095,19374.688737828,4162975.391256318,0,0,138368.95121951215,140973.95081892813,1257.4245629181974,4127.817339452571,5,486.335359084,101
1,Bgogo_2,Exchange,0xce1bf8e51f8b39e51c6184e059786d1c0eaf360f,36,5043,57900,1608.333333333,12488531.0,346903.63888888905,61671.7841197,12.229185826,13254872.619231598,2628.3705372261993,3,12.0,1681.0,19300,4162843.6666666665,20557.261373233,4418290.8730772,0,0,923.4071796905988,18807.43692227129,137318.3142857143,143579.4986393112,16,4361.036312862,101
2,Rate3_Wallet2,ICO Wallets,0x841991ffe0dafd619bc517d82ee4700c37136140,7,5,5040,720,1877741.1999999997,268248.7428571429,9684.7308,1936.94616,4048955.956948,809791.1913896,5,1.4,1.0,1008,375548.23999999993,1936.94616,809791.1913896,0,0,1017962.75,1390812.796456656,717166.0,1001969.7270081567,3,4644.727651874,1
3,Bitmax_1,Exchange,0x03bdf69b1322d623836afbd27679a1c0afa067e9,1061,1081,3348.282084541,3.155779533,779894.9312474822,735.0564856243982,6077.344511858,5.621965321,1374003.199488838,1271.0482881487894,5,212.2,216.2,669.656416908,155978.98624949643,1215.468902372,274800.63989776757,0,0,9625.877777777778,65932.08127704986,9759.73773584906,53139.93862826313,13,3871.119196898,100
4,Bitmax_2,Exchange,0x4b1a99467a284cc690e3237bc69105956816f762,3,1303,260,86.666666667,50970.399999999994,16990.13333333333,2958.985716476,2.270902315,804324.4145231864,617.2865806010643,5,0.6,260.6,52,10194.079999999998,591.797143295,160864.88290463728,0,0,8146.991551459295,138671.90973881283,1307516.0,1848833.9170022816,3,2698.982399248,6
5,BigONE_1,Exchange,0xd4dcd2459bb78d7a645aa7e196857d421b10d93f,18665,13530,146649.064314301,7.856901383,55047606.1072028,2949.2422237986384,157472.714797711,11.638781582,57906452.54650094,4279.856064042906,6,3110.8333333333335,2255.0,24441.51071905,9174601.017867133,26245.452466285,9651075.424416823,0,0,968.6475718826222,2607.5009350672544,701.8619802828977,1844.9941809247553,161,10262.461085817,101
6,Coinrail_Hack,Heist,0xf6884686a999f5ae6c1af03db92bab9c6d7dc8de,5,4,1693.512132673,338.702426535,376081.96449908323,75216.39289981665,8947,2236.75,3376621.73,844155.4325000001,6,0.8333333333333334,0.6666666666666666,282.252022112,62680.32741651387,1491.166666667,562770.2883333333,0,0,2722357.3333333335,2854648.1072483053,2040091.25,3271048.9044507192,3,7446.134010779,1
7,Coinrail_Hack,Phish/Hack,0xf6884686a999f5ae6c1af03db92bab9c6d7dc8de,5,4,1693.512132673,338.702426535,376081.96449908323,75216.39289981665,8947,2236.75,3376621.73,844155.4325000001,6,0.8333333333333334,0.6666666666666666,282.252022112,62680.32741651387,1491.166666667,562770.2883333333,0,0,2722357.3333333335,2854648.1072483053,2040091.25,3271048.9044507192,3,7446.134010779,1
8,Fake_Phishing1431,Phish/Hack,0xdf9191889649c442836ef55de5036a7b694115b6,9,7,13747,1527.444444444,4363485.73,484831.7477777778,15526.883550987,2218.12622157,3810762.8621220975,544394.6945888711,6,1.5,1.1666666666666667,2291.166666667,727247.6216666667,2587.813925165,635127.1436870162,0,0,1372057.0,2722141.4961033897,1035478.25,1945720.079980068,15,11371.001874184,1
9,IDEX_2,Dex,0xa7a7899d944fe658c4b0a1803bab2f490bd3849e,217,126,0,0,0.0,0.0,4442.599147341,35.258723392,1742242.925674053,13827.324806936933,7,31.0,18.0,0,0.0,634.657021049,248891.8465248647,0,0,112866.90399999998,231875.27423423217,8.412037037037035,34.102876418525554,22,118.957424939,5
10,Fake_Phishing1746,Phish/Hack,0xd8d0506ed425364ee126819e8b73fc3160c39d49,5,72,15.088521616,3.017704323,9484.278601588958,1896.8557203177916,97.433346341,1.353240921,50171.48562090192,696.826189179193,7,0.7142857142857143,10.285714285714286,2.155503088,1354.8969430841369,13.919049477,7167.355088700274,0,0,91394.80281690143,502657.83200556226,1493416.5,1548172.2720940977,2,82.337999725,2
11,FCoin,Exchange,0x915d7915f2b469bb654a7d903a5d4417cb8ea7df,109642,96188,1394892.185457732,12.722243168,611979043.0363495,5581.611453971663,1405578.772196829,14.612828754,618325129.1991497,6428.298012217196,7,15663.142857142857,13741.142857142857,199270.312208247,87425577.57662137,200796.96745669,88332161.31416425,0,0,152.41789431004196,1718.6125804906237,133.72675367791234,926.4247184055472,277,8559.252901756,101
12,Gate.io_3,Exchange,0x1c4b70a3968436b9a0a9cf5205c787eb81bb558c,30,23950,233001,7766.7,104147437.85000002,3471581.2616666663,334390.504971634,13.96202526,163244174.74293706,6816.04069907875,7,4.285714285714286,3421.4285714285716,33285.857142857,14878205.40714286,47770.072138805,23320596.39184815,0,0,672.2500313165476,20864.9064149065,540492.551724138,706136.6139638979,194,101389.290293502,101
13,Huobi_16,Exchange,0x956e0dbecc0e873d34a5e39b25f364b2ca036730,1835,27597,492995.62964139,268.662468469,170155424.31815872,92727.75167202092,493530.729456327,17.883492027,174600932.98127604,6326.808456762573,7,262.14285714285717,3942.4285714285716,70427.947091627,24307917.75973696,70504.389922332,24942990.425896578,0,0,387.62161182780125,13020.59991118186,5800.9999999999945,73888.47950044084,10,531.176057433,101
14,Perlin_TokenSale,Token Sale,0x746aaac06b04c36f5fea9bbb35ca75518eda1cca,26,167,19212.15969,738.929218846,5190490.216688899,199634.23910341924,45299.11369,271.252177784,22643085.871311814,135587.3405467772,7,3.7142857142857144,23.857142857142858,2744.594241429,741498.6023841285,6471.301955714,3234726.553044545,0,0,37210.65662650602,132354.96869315574,439010.07999999996,1097195.9300228665,8,28370.769605,1
15,Huobi_15,Exchange,0xeb6d43fe241fb2320b5a3c9be9cdfd4dd8226451,91149,30334,1290304.20643554,14.155988617,458505102.88719344,5030.281219620615,1304278.703980109,42.997254038,477623437.146121,15745.48154368432,7,13021.285714285714,4333.428571428572,184329.172347934,65500728.983884774,186325.529140016,68231919.59230301,0,0,433.0233409158341,15740.438963235947,109.1130249703778,9448.347581910126,19,252.377000813,101
16,INCX_Wallet,ICO Wallets,0xc4904676bfee9b5332033e6f7307433635346d21,33,3,5546.178937,168.066028394,2315868.6121988,70177.83673329696,4.174737083,1.391579028,2853.3467659930902,951.1155886643634,7,4.714285714285714,0.42857142857142855,792.311276714,330838.37317125715,0.596391012,407.62096657044145,0,0,1279799.5,1719685.8131660272,473180.6249999999,577439.720565887,4,2865.012759326,4
17,Airbloc_Wallet2,ICO Wallets,0x7d5d58560819c172e45b46c0965bbda5a8895f80,59,28,10388.895034903,176.082966693,4647394.980471473,78769.40644866903,11864.171581989,423.720413642,6510808.923380786,232528.89012074235,8,7.375,3.5,1298.611879363,580924.3725589341,1483.021447749,813851.1154225982,0,0,560543.962962963,1495865.7371410888,300318.03448275867,439754.20557704795,6,75.258109968,1
18,Rate3_Wallet1,ICO Wallets,0xb0c591788ac5f9638a8aea025019e626f17186df,23,54,18048.1,784.7,8634544.584999999,375414.98195652175,16218.14,300.335925926,8546197.051300004,158262.90835740743,8,2.875,6.75,2256.0125,1079318.0731249999,2027.2675,1068274.6314125005,0,0,136785.4150943396,146139.46682054648,526710.8181818184,774325.0898787761,11,3149.111503326,1
19,Gate.io_2,Exchange,0x7793cd85c11a924478d358d49b05b37e91b5810f,47,10842,11217.4676,238.669523404,7153161.27652,152194.92077702133,11461.962513522,1.057181564,6975085.248289281,643.3393514378683,8,5.875,1355.25,1402.18345,894145.159565,1432.74531419,871885.6560361601,0,0,34.162531131814404,3105.1271362165317,299394.4782608696,546105.4900261076,156,244.31692817,100
20,Uex,Exchange,0x2f1233ec3a4930fd95874291db7da9e90dfb2f03,6355,3607,50760.88401096,7.987550592,19574808.63162772,3080.221657219156,51461.178436395,14.26703034,19918321.750747308,5522.129678610276,8,794.375,450.875,6345.11050137,2446851.078953465,6432.647304549,2489790.2188434135,0,0,4730.05768164171,16526.517307332808,2663.1693421466816,13442.791681691471,37,434.38403184,101
21,Bitfinex_5,Exchange,0x742d35cc6634c0532925a3b844bc454e4438f44e,97,2202,2310000.55,23814.438659794,996953687.8805002,10277873.070932996,3971213.6203725,1803.457593266,1717737650.352191,780080.6768175258,8,12.125,275.25,288750.06875,124619210.98506252,496401.702546563,214717206.29402387,0,0,7612.590186278963,44957.16721586907,177563.1041666666,272623.3755777365,108,1614820.509178337,101
22,Gate.io_1,Exchange,0x0d0707963952f2fba59dd06f2b425ace40b492fe,479582,492072,2437018.042751326,5.081546102,1066723941.6483476,2224.278520978801,2517130.833423183,5.115370989,1100754044.4362972,2236.977605790013,8,59947.75,61509.0,304627.255343916,133340492.70604345,314641.354177898,137594255.55453715,0,0,35.793619213487474,841.9819047408803,36.75822228153331,91.15655318609468,281,47503.015072597,101
23,Bilaxy,Exchange,0xf7793d27a1b76cdf14db7c83e82c772cf7c92910,37026,39221,259968.22463932,7.021234393,109281101.06483914,2951.4692665920884,260331.478878534,6.637553323,109470804.69168311,2791.1273218857973,8,4628.25,4902.625,32496.028079915,13660137.633104892,32541.434859817,13683850.58646039,0,0,442.507266700663,1729.600449439927,468.7450911546249,2847.7047644382574,113,287.431825664,101
24,Fake_Phishing700,Phish/Hack,0x4aa65136a914a90864c9244e6183e8137b632c16,14,4,0.15,0.010714286,82.9855,5.927535714285716,0.477047399,0.11926185,195.35728038603708,48.83932009650927,9,1.5555555555555556,0.4444444444444444,0.016666667,9.220611111111111,0.053005267,21.706364487337453,0,0,4375560.333333333,4002408.690513418,1144565.4615384613,2387578.2651465274,55,526.580335893,0
25,Fake_Phishing631,Phish/Hack,0xeba3dbe720092b2c120fa5b6752936477ab4ec6b,3,61,7.25,2.416666667,3804.0365,1268.0121666666666,64.68698956,1.060442452,34901.070337031604,572.1486940496984,9,0.3333333333333333,6.777777777777778,0.805555556,422.67072222222225,7.187443284,3877.8967041146225,0,0,3082.216666666667,6489.034197526367,927785.0,1305979.5558039949,6,59.43440656,2
26,BitUN.io_2,Exchange,0xf8d04a720520d0bcbc722b1d21ca194aa22699f2,15213,416,179163.921601386,11.777027647,63959489.17961269,4204.265376954795,182262.824134949,438.131788786,65510798.861156836,157477.8818777809,9,1690.3333333333333,46.22222222222222,19907.102400154,7106609.908845854,20251.424903883,7278977.651239648,0,0,51835.14939759036,166309.05662884004,1416.789836970814,11280.989948327224,91,3152.119161489,101
27,Cobo,Wallet App,0xa9c7d31bb1879bff8be25ead2f59b310a52b7c5a,4925,3680,26082.241329556,5.295886564,11049459.886913728,2243.545154703291,28578.197919644,7.765814652,11622153.539542422,3158.193896614797,10,492.5,368.0,2608.224132956,1104945.9886913728,2857.819791964,1162215.353954242,0,0,6610.739331340041,15588.661339200753,4848.220552396427,12063.293211959524,56,1575.40001592,101
28,Dether_Wallet,ICO Wallets,0x23b61de5076526b3a1026491157c6df731ae8b61,56,5,12200.066178863,217.858324623,4847779.810623063,86567.49661826894,3896.73291912,779.346583824,2927848.668723607,585569.7337447214,10,5.6,0.5,1220.006617886,484777.98106230627,389.673291912,292784.8668723607,0,0,1623503.0,3245878.06515063,323891.45454545465,522211.6231224094,12,2250.610099993,1
29,MyEtherWallet_Donate,Donate,0xdecaf9cd2367cdbb726e904cd6397edfcae6068d,8,370,37.58812554,4.698515693,15776.839296270302,1972.1049120337877,1904.418081141,5.147075895,1313894.3884887006,3551.0659148343275,10,0.8,37.0,3.758812554,1577.6839296270302,190.441808114,131389.43884887005,0,0,61178.715447154485,77521.53201231036,2242751.285714286,4009598.0302512753,267,1873.763975126,6
30,Hero_Wallet,ICO Wallets,0x1706024467ef8c9c4648da6fc35f2c995ac79cf6,65,6,6631.206605319,102.018563159,2002814.5932519208,30812.5322038757,38.943804107,6.490634018,27353.942734883,4558.990455813834,10,6.5,0.6,663.120660532,200281.4593251921,3.894380411,2735.3942734883,0,0,3859178.6,7391602.214661331,364505.625,512526.5583957886,21,34657.804703871,4
31,Lendingblock_Wallet,ICO Wallets,0x562f587bff5a559e3fe671028b3096d8e3bb9107,115,17,19906.655683296,173.101353768,7391820.420155371,64276.69930569885,4063.781857115,239.045991595,2741088.685826811,161240.51093098897,10,11.5,1.7,1990.66556833,739182.042015537,406.378185712,274108.8685826811,0,0,1279238.25,2432248.424202827,209739.03508771927,380417.82594928565,11,433.4228288,1
32,Fake_Phishing638,Phish/Hack,0x40949225c4a1745a9946f6aaf763241c082cb9ac,22,454,74.33789798,3.378995363,39713.274302171616,1805.1488319168911,472.275734319,1.040254921,283881.40501516307,625.2894383593904,10,2.2,45.4,7.433789798,3971.3274302171617,47.227573432,28388.140501516307,0,0,22476.227373068432,58368.45259557365,351262.52380952385,794628.1048387742,9,407.138812347,2
33,Fake_Phishing429,Phish/Hack,0x69f8e87518129498da751f26ea2309db05e7270b,27,359,96.0214,3.556348148,82218.72950199999,3045.1381297037033,199.563418787,0.55588696,164016.00720021583,456.8691008362563,10,2.7,35.9,9.60214,8221.872950199999,19.956341879,16401.600720021583,0,0,26486.265363128474,377686.680787753,364254.8461538461,1476831.2549963098,13,108.307032152,2
34,Okex_1,Exchange,0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,392467,312401,5418637.39363095,13.806606399,2131016623.0491662,5429.798232844175,5568677.405504098,17.825414789,2250757114.2946258,7204.705216355274,10,39246.7,31240.1,541863.739363095,213101662.30491662,556867.74055041,225075711.42946258,0,0,77.36501280409729,6066.6342458569825,53.00636488256302,469.8340391335432,341,199432.8475474,101
35,Zebi_Wallet2,ICO Wallets,0x11e63fa9256c37d100b6786569663b116480f92a,60,23,9601.395456017,160.0232576,4070232.1098963995,67837.20183160665,14335.761617,623.293983348,10918803.36467665,474730.5810728978,10,6.0,2.3,960.139545602,407023.21098964,1433.5761617,1091880.3364676652,0,0,555161.8636363636,1129936.1054091381,306273.9322033899,467301.28797242255,13,4834.831168103,1
36,KuveraPool,Mining,0x4e4e23ac3c11789e23169025503ea4373b01417b,18,239,2298.7,127.705555556,1136415.5129999998,63134.19516666666,283.89173575,1.18783153,220187.48553167918,921.2865503417526,10,1.8,23.9,229.87,113641.55129999998,28.389173575,22018.74855316792,0,0,13291.74789915966,2068.629362231598,875406.8823529412,615204.1316070304,7,581.724843599,6
37,Fake_MetadiumPresale,Heist,0x6ca33486eed915816560630b883a047c4e2b92df,115,22,1473.34,12.811652174,903994.5986499994,7860.822596956522,5136.27095012,233.466861369,2908281.8180711973,132194.62809414533,10,11.5,2.2,147.334,90399.45986499994,513.627095012,290828.18180711975,0,0,216836.42857142858,452873.6051015307,29768.98245614036,206328.29144162688,11,3662.831935136,1
38,WhalesburgPool,Mining,0x7c6694032b4db11ac485e1cff0f7509d58b41569,9555,306,2082.899633406,0.217990542,820645.0404620481,85.88645112109333,571.16330294,1.866546742,173253.66193318882,566.1884376901596,10,955.5,30.6,208.289963341,82064.50404620482,57.116330294,17325.36619331888,0,0,78535.48852459021,225173.24725221237,2517.8902030563104,11287.847082780849,12,47.02803234,100
39,MyCrypto_Donate,Donate,0x4bbeeb066ed09b7aed07bf39eee0460dfa261520,16,52,50.20121142,3.137575714,30078.728433904605,1879.9205271190378,105.279272534,2.024601395,84865.56666509467,1632.0301281748968,10,1.6,5.2,5.020121142,3007.8728433904607,10.527927253,8486.556666509467,0,0,462349.01960784313,587912.7538553145,1432649.0000000002,3257261.6991079883,18,55.221679026,2
40,Trade.io_Wallet2,ICO Wallets,0x5a2fad810f990c4535ada938400b6b67ef7646af,25,10,15175.1401,607.005604,11454124.160194999,458164.9664078,15364.08,1536.408,14626548.150799999,1462654.8150799999,11,2.272727272727273,0.9090909090909091,1379.558190909,1041284.0145631817,1396.734545455,1329686.1955272725,0,0,2950726.0,6468635.308428491,1051945.4583333333,1977451.8145022986,14,63.251639499,1
41,2Miners_PPLNS,Mining,0x00192fb10df37c9fb26829eb2cc623cd1bf599e8,213100,4,15110.188501737,0.070906563,6214369.144608099,29.161751030539353,23.966726528,5.991681632,21753.290763525147,5438.322690881288,11,19372.727272727272,0.36363636363636365,1373.653500158,564942.6495098271,2.178793321,1977.5718875931952,0,0,3858662.0,2920099.203494121,121.43508885541465,1271.6166589924533,19,120.101956544,100
42,Binance_4,Binance,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,647655,727,6159822.80837053,9.510963103,3714533640.293781,5735.3585478281175,6276247.84291649,8633.078188331,3767628985.206454,5182433.267134052,11,58877.72727272727,66.0909090909091,559983.891670048,337684876.3903437,570567.985719681,342511725.9278594,0,0,36676.98898071627,53315.681075205095,41.152388466681295,1296.313000422134,310,28796.708749983,101
43,Binance_4,Exchange,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,647655,727,6159822.80837053,9.510963103,3714533640.293781,5735.3585478281175,6276247.84291649,8633.078188331,3767628985.206454,5182433.267134052,11,58877.72727272727,66.0909090909091,559983.891670048,337684876.3903437,570567.985719681,342511725.9278594,0,0,36676.98898071627,53315.681075205095,41.152388466681295,1296.313000422134,310,28796.708749983,101
44,HitBTC_2,Exchange,0x59a5208b32e627891c389ebafc644145224006e8,160203,1737,1008664.109795559,6.29616243,352616727.9618991,2201.0619524097356,1025480.910303383,590.374732472,359114200.03007424,206743.9263270437,11,14563.90909090909,157.9090909090909,91696.737254142,32056066.178354464,93225.537300308,32646745.457279477,0,0,14136.827188940095,66422.23912903992,150.70708230858554,778.1281385203894,497,726.055585597,101
45,EuropeanCryptoBankICO,Token Sale,0x2cee632c70d14f488e97577c6c2e54b2ce047daa,9,96,13.39,1.487777778,6286.126700000001,698.4585222222221,67.252039327,0.700542076,43594.703281264316,454.11149251316954,11,0.8181818181818182,8.727272727272727,1.217272727,571.4660636363637,6.113821757,3963.1548437513015,0,0,153416.03157894732,290235.21531210665,1232561.125,1283970.2109265218,6,54.241297077,2
46,Remitano,Exchange,0xb8cf411b956b3f9013c1d0ac8c909b086218207c,28352,49925,98951.52036692,3.490107236,45217495.34862596,1594.860868673298,99539.132356217,1.993773307,46072523.78728911,922.8347278375303,11,2577.4545454545455,4538.636363636364,8995.592760629,4110681.3953296323,9049.012032383,4188411.253389919,0,0,490.71971396522713,5000.974870607738,814.9947797255824,11261.66879927318,19,572.657661546,101
47,CPChain_Wallet,ICO Wallets,0x95b2eb812ce96cabc6dfd94bfcdae5192e027763,21,119,18263.224,869.677333333,14997773.998340003,714179.7142066667,25044.614778125,210.458947715,26379848.153339256,221679.39624654828,11,1.9090909090909092,10.818181818181818,1660.293090909,1363433.9998490913,2276.783161648,2398168.0139399325,0,0,15714.881355932197,49339.12875768075,1286515.75,2042350.1608642426,27,12689.195068504,1
48,Binance_2,Binance,0xd551234ae421e3bcba99a0da6d736074f22192ff,659575,758,6328579.94042313,9.594936043,3699694295.282259,5609.209408000827,6432537.012736287,8486.196586723,3753460766.3519974,4951795.206269123,11,59961.36363636364,68.9090909090909,575325.449129375,336335845.0256599,584776.092066935,341223706.03199977,0,0,35160.766182298554,45676.78936839564,40.40841058016233,761.3328085499019,290,27673.806295508,101
49,Binance_2,Exchange,0xd551234ae421e3bcba99a0da6d736074f22192ff,659575,758,6328579.94042313,9.594936043,3699694295.282259,5609.209408000827,6432537.012736287,8486.196586723,3753460766.3519974,4951795.206269123,11,59961.36363636364,68.9090909090909,575325.449129375,336335845.0256599,584776.092066935,341223706.03199977,0,0,35160.766182298554,45676.78936839564,40.40841058016233,761.3328085499019,290,27673.806295508,101
50,Binance_3,Binance,0x564286362092d8e7936f0549571a803b203aaced,615240,678,5823039.74567252,9.464663783,3502765313.8385167,5693.331567906134,5917479.884081032,8727.846436698,3551856926.461346,5238727.03017899,11,55930.90909090909,61.63636363636363,529367.249606593,318433210.34895605,537952.716734639,322896084.22375876,0,0,39191.24667651402,60944.56700387371,43.327103775930965,1286.0060336067977,261,22316.802499451,101
51,Binance_3,Exchange,0x564286362092d8e7936f0549571a803b203aaced,615240,678,5823039.74567252,9.464663783,3502765313.8385167,5693.331567906134,5917479.884081032,8727.846436698,3551856926.461346,5238727.03017899,11,55930.90909090909,61.63636363636363,529367.249606593,318433210.34895605,537952.716734639,322896084.22375876,0,0,39191.24667651402,60944.56700387371,43.327103775930965,1286.0060336067977,261,22316.802499451,101
52,Hotbit,Exchange,0x274f3c32c90517975e29dfc209a23f315c1e5fc7,59807,76656,310011.428871388,5.183530839,109766838.2674486,1835.3510168951839,316577.041596119,4.129840346,112576503.21468921,1468.59349841749,11,5437.0,6968.727272727273,28182.857170126,9978803.478858965,28779.731054193,10234227.564971747,0,0,325.44091057334805,6457.051250781662,414.84857706584603,7041.914115701819,316,1761.780244701,101
53,Binance_5,Binance,0xfe9e8709d3215310075d67e3ed32a380ccf451c8,54,12891,1403296.296705348,25986.968457506,562331907.8055685,10413553.848251268,1953070.898413558,151.50654708,1246235769.9014685,96674.87160821355,12,4.5,1074.25,116941.358058779,46860992.31713071,162755.90820113,103852980.82512237,0,0,2161.261830876648,58662.88810457781,526969.0188679245,1425242.0716719225,248,549774.171806276,101
54,Binance_5,Exchange,0xfe9e8709d3215310075d67e3ed32a380ccf451c8,54,12891,1403296.296705348,25986.968457506,562331907.8055685,10413553.848251268,1953070.898413558,151.50654708,1246235769.9014685,96674.87160821355,12,4.5,1074.25,116941.358058779,46860992.31713071,162755.90820113,103852980.82512237,0,0,2161.261830876648,58662.88810457781,526969.0188679245,1425242.0716719225,248,549774.171806276,101
55,HitBTC_3,Exchange,0xa12431d0b9db640034b0cdfceef9cce161e62be4,4052,161166,1490282.98549,367.789483092,765975390.7873013,189036.3748241121,1509357.219587492,9.365233483,768745978.6255586,4769.901707714721,12,337.6666666666667,13430.5,124190.248790833,63831282.56560844,125779.768298958,64062164.885463215,0,0,171.2701889368039,4489.169533600829,6807.226117008146,13653.379839718216,512,14568.101615506,101
56,Coinex,Exchange,0xb9ee1e551f538a464e8f8c41e9904498505b49b0,39693,60874,525466.786245862,13.238273405,191401870.08887702,4822.056032269623,531991.475517737,8.73922324,195124140.19057372,3205.37733992465,12,3307.75,5072.833333333333,43788.898853822,15950155.840739751,44332.622959811,16260345.015881144,0,0,460.33597818408816,2238.625578120325,705.725461050086,3172.8281477333394,107,3482.34069608,101
57,Cobinhood_1,Exchange,0x8958618332df62af93053cb9c535e26462c959b0,71490,48829,160574.295008772,2.246108477,98955273.55364466,1384.1834319995091,148738.15377597,3.046102803,91575640.01660186,1875.4354997358475,12,5957.5,4069.0833333333335,13381.191250731,8246272.796137054,12394.846147998,7631303.334716822,0,0,582.1569181617108,2613.63571515599,397.6159688903187,1025.752358066251,138,796.746707681,101
58,Bitfinex_4,Exchange,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,354569,507223,24129238.646573309,68.052307581,14131437521.808165,39855.25390490645,25289233.372930583,49.858214972,14927456128.76484,29429.76980295624,12,29547.416666666668,42268.583333333336,2010769.887214442,1177619793.4840138,2107436.114410882,1243954677.39707,0,0,58.09780727176658,124.77389649265722,83.10808646014303,204.66049719412436,203,50050.301872736,101
59,Coinbene,Exchange,0x9539e0b14021a43cde41d9d45dc34969be9c7cb0,142312,100078,809847.1728326,5.690645714,365695802.45462304,2569.6765027168,816172.593221534,8.155364748,370462947.397056,3701.7421151208123,12,11859.333333333334,8339.833333333334,67487.264402717,30474650.20455192,68014.382768461,30871912.283088,0,0,281.7777711162405,2880.1683242336026,198.13448011748932,713.1814046061783,241,7976.847417586,101
60,Atlant_Wallet2,ICO Wallets,0x36e6dadc5a045a86dbc9ecfeda5c459784d3537f,45,8,1174.752,26.1056,571806.4475400001,12706.809945333333,4371.123,546.390375,1787128.4215599997,223391.05269500002,13,3.4615384615384617,0.6153846153846154,90.365538462,43985.11134923078,336.240230769,137471.4170430769,0,0,3239594.8571428573,8233298.430040851,701112.9545454546,837402.7384194912,16,3278.875328623,1
61,BitUN.io_1,Exchange,0xaa90b4aae74cee41e004bc45e45a427406c4dcae,186,10479,175942.901,945.929575269,62379170.61555,335371.8850298388,196191.430197741,18.7223428,69514582.71085505,6633.703856365578,13,14.307692307692308,806.0769230769231,13534.069307692,4798397.739657692,15091.648476749,5347275.593142697,0,0,2972.2463256346637,100028.22235233487,116278.84864864864,275104.7251869037,65,19718.363362519,101
62,Atlant_Wallet1,ICO Wallets,0x126d407584cf73ba5d15102bab0e578a64cca3f1,10,6,340.5,34.05,298290.46,29829.046,4470.5015081,745.083584683,2072676.626295095,345446.10438251577,13,0.7692307692307693,0.46153846153846156,26.192307692,22945.420000000002,343.884731392,159436.66356116117,0,0,4526798.6,7169534.78517022,1551074.2222222222,1747137.2863624496,16,4129.996932542,1
